,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
gene:MTR_1g026370,"89,3854202216","-1,1444078551","0,2944984877","-3,8859549474","0,0001019284","0,0002860474"
gene:MTR_1g026400,"1632,8012369193","0,5329765944","0,1532416758","3,4780133508","0,0005051448","0,0012821087"
gene:MTR_1g026410,"1603,3966323947","-3,2575646391","0,3305574439","-9,8547610989","6,54E-23","7,77E-22"
gene:MTR_1g026430,"289,612565461","1,5247123886","0,2097941405","7,267659548","3,66E-13","2,34E-12"
gene:MTR_1g026470,"256,4737429399","1,4512899197","0,2325361465","6,2411368805","4,34E-10","2,16E-09"
gene:MTR_1g026490,"377,2185800526","-0,9843549679","0,2064374979","-4,7682953831","1,86E-06","6,48E-06"
gene:MTR_1g026510,"734,8389096231","0,775287674","0,1525662677","5,0816454103","3,74E-07","1,41E-06"
gene:MTR_1g026540,"2906,0370521047","-1,1423736873","0,1645688586","-6,9416151819","3,88E-12","2,29E-11"
gene:MTR_1g026560,"905,5830761661","-0,5592972449","0,1822553633","-3,0687560291","0,0021495205","0,0049282499"
gene:MTR_1g026590,"3051,1354856739","-1,1821404428","0,1523675645","-7,7584782995","8,60E-15","6,15E-14"
gene:MTR_1g026740,"753,804243612","-3,4161436161","0,5378859215","-6,351056013","2,14E-10","1,09E-09"
gene:MTR_1g026790,"348,6874422823","1,9776972844","0,324360622","6,0972175731","1,08E-09","5,17E-09"
gene:MTR_1g026870,"1499,5637813106","-0,8680493252","0,1271796118","-6,8253811517","8,77E-12","5,03E-11"
gene:MTR_1g026910,"995,734014381","-1,6487273664","0,1533226229","-10,7533209104","5,72E-27","8,60E-26"
gene:MTR_1g026920,"466,4670851858","-0,8359685471","0,1819868357","-4,593566034","4,36E-06","1,46E-05"
gene:MTR_1g027020,"73401,488900773","3,3612016695","0,2863227804","11,7392044901","8,02E-32","1,55E-30"
gene:MTR_1g027070,"531,0099265854","0,8852280837","0,2506024809","3,5323995224","0,0004118067","0,001060168"
gene:MTR_1g027140,"106,458610781","1,9938979347","0,3955333586","5,0410360874","4,63E-07","1,73E-06"
gene:MTR_1g027160,"251,835183832","1,838144196","0,2149145945","8,5529053993","1,20E-17","1,04E-16"
gene:MTR_1g027200,"112,8167057135","-2,1031367768","0,3475881852","-6,0506566866","1,44E-09","6,84E-09"
gene:MTR_1g027370,"1220,6695664495","1,0413529175","0,2363441993","4,4060862101","1,05E-05","3,37E-05"
gene:MTR_1g027380,"103,7264250125","1,7309773825","0,2834803902","6,1061626924","1,02E-09","4,90E-09"
gene:MTR_1g027410,"16,7445480644","1,8336545182","0,5149130228","3,5610956357","0,0003693105","0,0009573275"
gene:MTR_1g027420,"38,8596377651","1,4321865692","0,3795737136","3,7731447618","0,0001612027","0,0004401742"
gene:MTR_1g027430,"25,4258136396","1,6709477862","0,5183980423","3,2232910811","0,001267267","0,0030201769"
gene:MTR_1g027440,"748,8525576147","3,3511714022","0,2039202975","16,4337314323","1,10E-60","5,26E-59"
gene:MTR_1g027450,"257,8091759255","1,8967251467","0,5276468433","3,5946868076","0,000324782","0,0008480765"
gene:MTR_1g027460,"307,961439522","3,1364299674","0,4169903951","7,5215880377","5,41E-14","3,66E-13"
gene:MTR_1g027470,"5,8764096096","5,4366036442","1,6438690783","3,3071998957","0,0009423362","0,0022955842"
gene:MTR_1g027500,"46,5708474155","3,3239454745","0,5787077287","5,7437378315","9,26E-09","4,07E-08"
gene:MTR_1g027520,"55,6574043443","3,5393659569","0,4478424628","7,9031495463","2,72E-15","2,02E-14"
gene:MTR_1g027540,"66,5974979859","3,3212850838","0,5519173558","6,0177217644","1,77E-09","8,30E-09"
gene:MTR_1g027570,"41,1028633613","4,6602496439","0,54626419","8,5311278478","1,45E-17","1,26E-16"
